date,home_team,Home Team Goals,away_team,Away Team Goals,Home Team Initials,Away Team Initials
2000-12-05,Algeria,3,Romania,2,ALG,ROU
2000-12-08,Algeria,2,Romania,3,ALG,ROU
2000-12-10,Hong Kong,1,Estonia,2,HKG,EST
2000-12-16,South Africa,2,Liberia,1,RSA,LBR
2000-12-20,Mexico,0,Argentina,2,MEX,ARG
2001-01-04,Kenya,2,Zambia,1,KEN,ZAM
2001-01-06,Costa Rica,5,Guatemala,2,CRC,GUA
2001-01-06,Egypt,2,United Arab Emirates,1,EGY,UAE
2001-01-06,Eswatini,1,Angola,0,SWZ,ANG
2001-01-07,Angola,2,Lesotho,0,ANG,LES
2001-01-07,Eswatini,2,Namibia,1,SWZ,NAM
2001-01-07,Togo,1,Burkina Faso,1,TOG,BFA
2001-01-09,Egypt,3,Zambia,1,EGY,ZAM
2001-01-09,Eswatini,2,Lesotho,2,SWZ,LES
2001-01-11,Romania,0,Jordan,1,ROU,JOR
2001-01-12,Algeria,2,Burundi,1,ALG,BDI
2001-01-12,Bosnia and Herzegovina,2,Bangladesh,0,BIH,BAN
2001-01-12,Qatar,1,Kuwait,0,QAT,KUW
2001-01-12,Uzbekistan,5,Bahrain,0,UZB,BHR
2001-01-13,Burkina Faso,1,Angola,0,BFA,ANG
2001-01-13,India,0,Iceland,3,IND,ISL
2001-01-13,Kenya,2,Gabon,1,KEN,GAB
2001-01-13,Namibia,2,Madagascar,2,NAM,MAD
2001-01-13,Nigeria,1,Zambia,0,NGA,ZAM
2001-01-13,Tunisia,0,Morocco,1,TUN,MAR
2001-01-13,Uganda,1,Senegal,1,UGA,SEN
2001-01-14,Egypt,4,Libya,0,EGY,LBY
2001-01-14,Guinea,0,Togo,0,GUI,TOG
2001-01-14,Liberia,5,Congo,1,LBR,CGO
2001-01-14,Romania,4,Hong Kong,2,ROU,HKG
2001-01-14,Zimbabwe,1,Lesotho,2,ZIM,LES
2001-01-15,Chile,2,Bahrain,0,CHI,BHR
2001-01-16,Hong Kong,0,Jordan,2,HKG,JOR
2001-01-17,Chile,2,Uzbekistan,0,CHI,UZB
2001-01-17,Israel,2,Uzbekistan,0,ISR,UZB
2001-01-17,Kuwait,2,Syria,0,KUW,SYR
2001-01-20,Chile,2,Iceland,0,CHI,ISL
2001-01-20,Mali,0,Guinea,1,MLI,GUI
2001-01-22,Bosnia and Herzegovina,1,Chile,0,BIH,CHI
2001-01-23,Burkina Faso,0,Mali,2,BFA,MLI
2001-01-23,Thailand,5,Kuwait,4,THA,KUW
2001-01-24,Mexico,0,Bulgaria,2,MEX,BUL
2001-01-25,Benin,1,Cameroon,3,BEN,CMR
2001-01-26,Algeria,1,Namibia,0,ALG,NAM
2001-01-27,Botswana,1,Eswatini,2,BOT,SWZ
2001-01-27,Grenada,1,Trinidad and Tobago,2,GRN,TRI
2001-01-27,Nigeria,3,Sudan,0,NGA,SDN
2001-01-27,Singapore,1,Thailand,1,SGP,THA
2001-01-27,South Africa,1,Burkina Faso,0,RSA,BFA
2001-01-28,Angola,3,Libya,1,ANG,LBY
2001-01-28,Antigua and Barbuda,1,British Virgin Islands,1,ATG,VGB
2001-01-28,Botswana,2,Lesotho,1,BOT,LES
2001-01-28,Congo,1,Tunisia,2,CGO,TUN
2001-01-28,Egypt,0,Morocco,0,EGY,MAR
2001-01-28,Ghana,1,Liberia,3,GHA,LBR
2001-01-28,Guinea,1,Malawi,1,GUI,MWI
2001-01-28,Jamaica,0,Bulgaria,0,JAM,BUL
2001-01-28,Togo,0,Cameroon,2,TOG,CMR
2001-01-29,Grenada,0,Trinidad and Tobago,2,GRN,TRI
2001-01-30,Saudi Arabia,1,Syria,0,KSA,SYR
2001-01-31,Lebanon,0,Iraq,0,LBN,IRQ
2001-01-31,Mexico,2,Colombia,3,MEX,COL
2001-01-31,Sweden,0,Faroe Islands,0,SWE,FRO
2001-02-01,Sweden,0,Finland,1,SWE,FIN
2001-02-03,Bahrain,1,Kuwait,2,BHR,KUW
2001-02-03,Puerto Rico,1,British Virgin Islands,2,PUR,VGB
2001-02-03,Saudi Arabia,3,Uganda,1,KSA,UGA
2001-02-04,Senegal,1,Mali,0,SEN,MLI
2001-02-05,Fiji,4,Malaysia,1,FIJ,MAS
2001-02-06,Singapore,1,Kuwait,1,SGP,KUW
2001-02-07,Fiji,2,Malaysia,0,FIJ,MAS
2001-02-08,Anguilla,4,Montserrat,1,AIA,MSR
2001-02-08,Saudi Arabia,6,Mongolia,0,KSA,MNG
2001-02-08,Vietnam,0,Bangladesh,0,VIE,BAN
2001-02-09,Fiji,1,Malaysia,2,FIJ,MAS
2001-02-09,Singapore,1,Bahrain,2,SGP,BHR
2001-02-10,Mongolia,0,Vietnam,1,MNG,VIE
2001-02-10,Saudi Arabia,3,Bangladesh,0,KSA,BAN
2001-02-10,Thailand,1,Sweden,4,THA,SWE
2001-02-11,British Virgin Islands,0,Puerto Rico,0,VGB,PUR
2001-02-11,Eswatini,0,Zambia,0,SWZ,ZAM
2001-02-12,Armenia,2,Uzbekistan,0,ARM,UZB
2001-02-12,Mongolia,0,Bangladesh,3,MNG,BAN
2001-02-12,Saudi Arabia,5,Vietnam,0,KSA,VIE
2001-02-12,Thailand,1,Qatar,3,THA,QAT
2001-02-14,Georgia,0,Ukraine,0,GEO,UKR
2001-02-14,Israel,1,Moldova,0,ISR,MDA
2001-02-14,Sweden,0,Qatar,0,SWE,QAT
2001-02-14,United Arab Emirates,1,Morocco,1,UAE,MAR
2001-02-15,Azerbaijan,1,Uzbekistan,2,AZE,UZB
2001-02-15,Bangladesh,0,Vietnam,4,BAN,VIE
2001-02-15,Kuwait,4,Finland,3,KUW,FIN
2001-02-15,Saudi Arabia,6,Mongolia,0,KSA,MNG
2001-02-17,Saudi Arabia,6,Bangladesh,0,KSA,BAN
2001-02-17,Thailand,2,Qatar,0,THA,QAT
2001-02-17,Vietnam,4,Mongolia,0,VIE,MNG
2001-02-18,Oman,1,Finland,2,OMA,FIN
2001-02-19,Bangladesh,2,Mongolia,2,BAN,MNG
2001-02-19,Saudi Arabia,4,Vietnam,0,KSA,VIE
2001-02-20,Oman,0,Finland,2,OMA,FIN
2001-02-21,Kuwait,1,Singapore,0,KUW,SGP
2001-02-21,Panama,2,Guatemala,2,PAN,GUA
2001-02-23,Libya,3,Togo,3,LBY,TOG
2001-02-24,Bahrain,2,Singapore,0,BHR,SGP
2001-02-24,Burkina Faso,1,Zimbabwe,2,BFA,ZIM
2001-02-24,Morocco,0,Senegal,0,MAR,SEN
2001-02-24,Namibia,1,Egypt,1,NAM,EGY
2001-02-25,Cameroon,1,Zambia,0,CMR,ZAM
2001-02-25,Cayman Islands,0,Trinidad and Tobago,3,CAY,TRI
2001-02-25,Liberia,1,Sierra Leone,0,LBR,SLE
2001-02-25,Malawi,1,South Africa,2,MWI,RSA
2001-02-25,Oman,5,Maldives,0,OMA,MDV
2001-02-25,Sudan,1,Ghana,0,SDN,GHA
2001-02-26,Cyprus,1,Lithuania,2,CYP,LTU
2001-02-26,Romania,1,Ukraine,0,ROU,UKR
2001-02-27,Algeria,1,Slovakia,1,ALG,SVK
2001-02-27,France,1,Germany,0,FRA,GER
2001-02-27,Kuwait,0,Bahrain,1,KUW,BHR
2001-02-27,Oman,2,Maldives,0,OMA,MDV
2001-02-28,Belgium,10,San Marino,1,BEL,SMR
2001-02-28,Bosnia and Herzegovina,1,Hungary,1,BIH,HUN
2001-02-28,Colombia,3,Australia,2,COL,AUS
2001-02-28,Costa Rica,2,Honduras,2,CRC,HON
2001-02-28,Croatia,1,Austria,0,CRO,AUT
2001-02-28,Cyprus,4,Ukraine,3,CYP,UKR
2001-02-28,England,3,Spain,0,ENG,ESP
2001-02-28,Greece,3,Russia,3,GRE,RUS
2001-02-28,Italy,1,Argentina,2,ITA,ARG
2001-02-28,Jamaica,1,Trinidad and Tobago,0,JAM,TRI
2001-02-28,Jordan,0,Bulgaria,2,JOR,BUL
2001-02-28,Liechtenstein,0,Latvia,2,LIE,LVA
2001-02-28,Lithuania,0,Romania,3,LTU,ROU
2001-02-28,Luxembourg,0,Finland,1,LUX,FIN
2001-02-28,North Macedonia,1,Czech Republic,1,MKD,CZE
2001-02-28,Malta,0,Sweden,3,MLT,SWE
2001-02-28,Netherlands,0,Turkey,0,NED,TUR
2001-02-28,Northern Ireland,0,Norway,4,NIR,NOR
2001-02-28,Portugal,3,Andorra,0,POR,AND
2001-02-28,Slovenia,0,Uruguay,2,SVN,URU
2001-02-28,Switzerland,0,Poland,4,SUI,POL
2001-03-03,Antigua and Barbuda,2,Dominican Republic,3,ATG,DOM
2001-03-04,Hong Kong,1,Palestine,1,HKG,PLE
2001-03-04,Qatar,5,Malaysia,1,QAT,MAS
2001-03-06,Guatemala,1,El Salvador,1,GUA,SLV
2001-03-07,Honduras,0,Peru,0,HON,PER
2001-03-07,Jordan,1,Hungary,1,JOR,HUN
2001-03-07,Lebanon,2,Syria,2,LBN,SYR
2001-03-07,Mexico,3,Brazil,3,MEX,BRA
2001-03-08,Hong Kong,0,Malaysia,2,HKG,MAS
2001-03-08,Palestine,1,Qatar,2,PLE,QAT
2001-03-10,Botswana,1,Eswatini,0,BOT,SWZ
2001-03-10,Kenya,1,Uganda,0,KEN,UGA
2001-03-10,Lesotho,0,Mozambique,0,LES,MOZ
2001-03-10,Senegal,4,Namibia,0,SEN,NAM
2001-03-10,Sierra Leone,0,Sudan,2,SLE,SDN
2001-03-10,Zambia,2,Libya,0,ZAM,LBY
2001-03-11,Botswana,1,Mozambique,3,BOT,MOZ
2001-03-11,Egypt,5,Algeria,2,EGY,ALG
2001-03-11,Ghana,0,Nigeria,0,GHA,NGA
2001-03-11,Hong Kong,0,Qatar,2,HKG,QAT
2001-03-11,Lesotho,2,Eswatini,1,LES,SWZ
2001-03-11,Palestine,1,Malaysia,0,PLE,MAS
2001-03-11,Togo,1,Angola,1,TOG,ANG
2001-03-11,Zimbabwe,2,Malawi,0,ZIM,MWI
2001-03-12,Grenada,8,Dominica,3,GRN,DMA
2001-03-14,Panama,1,El Salvador,0,PAN,SLV
2001-03-17,Botswana,0,Malawi,1,BOT,MWI
2001-03-18,Gabon,2,Mali,0,GAB,MLI
2001-03-19,Egypt,3,Estonia,3,EGY,EST
2001-03-20,Palestine,1,Hong Kong,0,PLE,HKG
2001-03-20,Qatar,0,Malaysia,0,QAT,MAS
2001-03-21,Honduras,3,Chile,1,HON,CHI
2001-03-23,Hong Kong,2,Malaysia,1,HKG,MAS
2001-03-23,Libya,2,Egypt,0,LBY,EGY
2001-03-23,Qatar,2,Palestine,1,QAT,PLE
2001-03-24,Andorra,0,Netherlands,5,AND,NED
2001-03-24,Armenia,2,Wales,2,ARM,WAL
2001-03-24,Azerbaijan,0,Moldova,0,AZE,MDA
2001-03-24,Bosnia and Herzegovina,1,Austria,1,BIH,AUT
2001-03-24,Bulgaria,2,Iceland,1,BUL,ISL
2001-03-24,Croatia,4,Latvia,1,CRO,LVA
2001-03-24,Cyprus,0,Republic of Ireland,4,CYP,IRL
2001-03-24,England,2,Finland,1,ENG,FIN
2001-03-24,France,5,Japan,0,FRA,JPN
2001-03-24,Gabon,1,Kenya,1,GAB,KEN
2001-03-24,Germany,2,Albania,1,GER,ALB
2001-03-24,Hungary,1,Lithuania,1,HUN,LTU
2001-03-24,Lesotho,0,Zimbabwe,1,LES,ZIM
2001-03-24,Luxembourg,0,Faroe Islands,2,LUX,FRO
2001-03-24,Madagascar,1,Namibia,2,MAD,NAM
2001-03-24,Malta,0,Denmark,5,MLT,DEN
2001-03-24,Morocco,2,Tunisia,0,MAR,TUN
2001-03-24,Northern Ireland,0,Czech Republic,1,NIR,CZE
2001-03-24,Norway,2,Poland,3,NOR,POL
2001-03-24,Romania,0,Italy,2,ROU,ITA
2001-03-24,Russia,1,Slovenia,1,RUS,SVN
2001-03-24,Scotland,2,Belgium,2,SCO,BEL
2001-03-24,Senegal,3,Uganda,0,SEN,UGA
2001-03-24,South Africa,3,Mauritius,0,RSA,MRI
2001-03-24,Spain,5,Liechtenstein,0,ESP,LIE
2001-03-24,Sweden,1,North Macedonia,0,SWE,MKD
2001-03-24,Trinidad and Tobago,3,Guatemala,1,TRI,GUA
2001-03-24,Turkey,1,Slovakia,1,TUR,SVK
2001-03-24,Ukraine,0,Belarus,0,UKR,BLR
2001-03-24,Zambia,1,Nigeria,1,ZAM,NGA
2001-03-25,Angola,2,Burkina Faso,0,ANG,BFA
2001-03-25,Burundi,0,Algeria,1,BDI,ALG
2001-03-25,Congo,0,Liberia,1,CGO,LBR
2001-03-25,Malaysia,4,Palestine,3,MAS,PLE
2001-03-25,Mexico,4,Jamaica,0,MEX,JAM
2001-03-25,Qatar,3,Hong Kong,0,QAT,HKG
2001-03-27,Colombia,2,Bolivia,0,COL,BOL
2001-03-27,Oman,2,United Arab Emirates,1,OMA,UAE
2001-03-27,Peru,3,Chile,1,PER,CHI
2001-03-28,Albania,1,England,3,ALB,ENG
2001-03-28,Andorra,0,Republic of Ireland,3,AND,IRL
2001-03-28,Argentina,5,Venezuela,0,ARG,VEN
2001-03-28,Austria,2,Israel,1,AUT,ISR
2001-03-28,Belarus,2,Norway,1,BLR,NOR
2001-03-28,Bulgaria,4,Northern Ireland,3,BUL,NIR
2001-03-28,Costa Rica,3,Trinidad and Tobago,0,CRC,TRI
2001-03-28,Cyprus,2,Estonia,2,CYP,EST
2001-03-28,Czech Republic,0,Denmark,0,CZE,DEN
2001-03-28,Ecuador,1,Brazil,0,ECU,BRA
2001-03-28,Georgia,0,Romania,2,GEO,ROU
2001-03-28,Greece,2,Germany,4,GRE,GER
2001-03-28,Italy,4,Lithuania,0,ITA,LTU
2001-03-28,Liechtenstein,0,Bosnia and Herzegovina,3,LIE,BIH
2001-03-28,North Macedonia,1,Turkey,2,MKD,TUR
2001-03-28,Moldova,0,Sweden,2,MDA,SWE
2001-03-28,Poland,4,Armenia,0,POL,ARM
2001-03-28,Portugal,2,Netherlands,2,POR,NED
2001-03-28,Russia,1,Faroe Islands,0,RUS,FRO
2001-03-28,Scotland,4,San Marino,0,SCO,SMR
2001-03-28,Slovakia,3,Azerbaijan,1,SVK,AZE
2001-03-28,Spain,2,France,1,ESP,FRA
2001-03-28,Sri Lanka,1,Cambodia,0,SRI,CAM
2001-03-28,Switzerland,5,Luxembourg,0,SUI,LUX
2001-03-28,Uruguay,0,Paraguay,1,URU,PAR
2001-03-28,Wales,1,Ukraine,1,WAL,UKR
2001-04-01,Maldives,6,Cambodia,0,MDV,CAM
2001-04-04,Barbados,2,Grenada,1,BRB,GRN
2001-04-04,Cayman Islands,2,British Virgin Islands,2,CAY,VGB
2001-04-04,Cuba,3,Dominica,1,CUB,DMA
2001-04-04,Lebanon,1,Bahrain,1,LBN,BHR
2001-04-04,Suriname,5,Aruba,0,SUR,ARU
2001-04-05,Haiti,1,Panama,1,HAI,PAN
2001-04-05,Oman,0,Sudan,1,OMA,SDN
2001-04-06,Grenada,4,Aruba,2,GRN,ARU
2001-04-06,Guyana,2,Dominica,0,GUY,DMA
2001-04-06,Suriname,2,Barbados,2,SUR,BRB
2001-04-07,Fiji,13,American Samoa,0,FIJ,ASA
2001-04-07,Haiti,0,Panama,0,HAI,PAN
2001-04-07,Oman,1,Sudan,1,OMA,SDN
2001-04-07,Samoa,0,Tonga,1,SAM,TGA
2001-04-08,Barbados,5,Aruba,2,BRB,ARU
2001-04-08,Guyana,0,Cuba,3,GUY,CUB
2001-04-08,India,1,United Arab Emirates,0,IND,UAE
2001-04-08,Indonesia,5,Maldives,0,IDN,MDV
2001-04-08,Mali,3,Liberia,0,MLI,LBR
2001-04-08,Mauritius,1,Namibia,0,MRI,NAM
2001-04-08,Suriname,3,Grenada,1,SUR,GRN
2001-04-09,American Samoa,0,Samoa,8,ASA,SAM
2001-04-09,Australia,22,Tonga,0,AUS,TGA
2001-04-11,Australia,31,American Samoa,0,AUS,ASA
2001-04-11,Mexico,1,Chile,0,MEX,CHI
2001-04-11,Samoa,1,Fiji,6,SAM,FIJ
2001-04-12,Iraq,8,Macau,0,IRQ,MAC
2001-04-12,Nepal,0,Kazakhstan,6,NEP,KAZ
2001-04-14,American Samoa,0,Tonga,5,ASA,TGA
2001-04-14,Australia,2,Fiji,0,AUS,FIJ
2001-04-14,Iraq,9,Nepal,1,IRQ,NEP
2001-04-14,Kazakhstan,3,Macau,0,KAZ,MAC
2001-04-15,Cambodia,1,Maldives,1,CAM,MDV
2001-04-15,India,1,Yemen,1,IND,YEM
2001-04-16,Australia,11,Samoa,0,AUS,SAM
2001-04-16,Bahrain,0,Oman,1,BHR,OMA
2001-04-16,Iraq,1,Kazakhstan,1,IRQ,KAZ
2001-04-16,Nepal,4,Macau,1,NEP,MAC
2001-04-16,Tonga,1,Fiji,8,TGA,FIJ
2001-04-21,Burkina Faso,4,Malawi,2,BFA,MWI
2001-04-21,Kazakhstan,4,Nepal,0,KAZ,NEP
2001-04-21,Macau,0,Iraq,5,MAC,IRQ
2001-04-21,Morocco,3,Namibia,0,MAR,NAM
2001-04-21,Senegal,3,Algeria,0,SEN,ALG
2001-04-21,Sierra Leone,1,Nigeria,0,SLE,NGA
2001-04-21,Zambia,1,Angola,1,ZAM,ANG
2001-04-22,Cameroon,1,Libya,0,CMR,LBY
2001-04-22,Indonesia,6,Cambodia,0,IDN,CAM
2001-04-22,Liberia,2,Sudan,0,LBR,SDN
2001-04-22,Mozambique,1,Lesotho,0,MOZ,LES
2001-04-23,Iraq,4,Nepal,2,IRQ,NEP
2001-04-23,Kazakhstan,5,Macau,0,KAZ,MAC
2001-04-23,Turkmenistan,2,Jordan,0,TKM,JOR
2001-04-23,Uzbekistan,7,Chinese Taipei,0,UZB,TPE
2001-04-24,Belize,2,Nicaragua,0,BLZ,NCA
2001-04-24,Chile,0,Uruguay,1,CHI,URU
2001-04-24,Ecuador,2,Paraguay,1,ECU,PAR
2001-04-24,Egypt,3,Canada,0,EGY,CAN
2001-04-24,Georgia,3,Israel,2,GEO,ISR
2001-04-24,Panama,2,Haiti,0,PAN,HAI
2001-04-24,Venezuela,2,Colombia,2,VEN,COL
2001-04-25,Austria,2,Liechtenstein,0,AUT,LIE
2001-04-25,Bolivia,3,Argentina,3,BOL,ARG
2001-04-25,Brazil,1,Peru,1,BRA,PER
2001-04-25,Croatia,2,Greece,2,CRO,GRE
2001-04-25,Czech Republic,1,Belgium,1,CZE,BEL
2001-04-25,Denmark,3,Slovenia,0,DEN,SVN
2001-04-25,France,4,Portugal,0,FRA,POR
2001-04-25,Hungary,0,Finland,0,HUN,FIN
2001-04-25,Republic of Ireland,3,Andorra,1,IRL,AND
2001-04-25,Italy,1,South Africa,0,ITA,RSA
2001-04-25,Jamaica,1,Honduras,1,JAM,HON
2001-04-25,Kazakhstan,1,Iraq,1,KAZ,IRQ
2001-04-25,Latvia,1,San Marino,1,LVA,SMR
2001-04-25,Lebanon,3,Philippines,0,LBN,PHI
2001-04-25,Macau,1,Nepal,6,MAC,NEP
2001-04-25,Malta,1,Iceland,4,MLT,ISL
2001-04-25,Moldova,0,Estonia,0,MDA,EST
2001-04-25,Netherlands,4,Cyprus,0,NED,CYP
2001-04-25,Norway,2,Bulgaria,1,NOR,BUL
2001-04-25,Poland,1,Scotland,1,POL,SCO
2001-04-25,Romania,0,Slovakia,0,ROU,SVK
2001-04-25,Spain,1,Japan,0,ESP,JPN
2001-04-25,Switzerland,0,Sweden,2,SUI,SWE
2001-04-25,Trinidad and Tobago,1,Mexico,1,TRI,MEX
2001-04-25,Turkey,0,Albania,2,TUR,ALB
2001-04-25,Uzbekistan,1,Turkmenistan,0,UZB,TKM
2001-04-26,Belize,2,Nicaragua,1,BLZ,NCA
2001-04-26,United Arab Emirates,1,India,0,UAE,IND
2001-04-27,Uzbekistan,2,Jordan,2,UZB,JOR
2001-04-28,Bangladesh,3,Bhutan,1,BAN,BHU
2001-04-28,Congo,2,Madagascar,0,CGO,MAD
2001-04-29,Cambodia,0,Indonesia,2,CAM,IDN
2001-04-29,Mozambique,0,South Africa,3,MOZ,RSA
2001-04-30,Oman,12,Laos,0,OMA,LAO
2001-04-30,Syria,12,Philippines,0,SYR,PHI
2001-05-03,Jordan,6,Chinese Taipei,0,JOR,TPE
2001-05-03,Turkmenistan,2,Uzbekistan,5,TKM,UZB
2001-05-04,Algeria,1,Morocco,2,ALG,MAR
2001-05-04,Oman,7,Laos,0,OMA,LAO
2001-05-04,Syria,5,Philippines,1,SYR,PHI
2001-05-04,Yemen,3,India,3,YEM,IND
2001-05-05,Jordan,1,Turkmenistan,2,JOR,TKM
2001-05-05,Madagascar,0,Tunisia,2,MAD,TUN
2001-05-05,Nigeria,2,Liberia,0,NGA,LBR
2001-05-05,Sierra Leone,1,Ghana,1,SLE,GHA
2001-05-05,South Africa,2,Zimbabwe,1,RSA,ZIM
2001-05-06,Angola,2,Cameroon,0,ANG,CMR
2001-05-06,Egypt,1,Senegal,0,EGY,SEN
2001-05-06,Maldives,0,Indonesia,2,MDV,IDN
2001-05-06,Togo,3,Zambia,2,TOG,ZAM
2001-05-07,Jordan,1,Uzbekistan,1,JOR,UZB
2001-05-07,Oman,7,Philippines,0,OMA,PHI
2001-05-07,Syria,11,Laos,0,SYR,LAO
2001-05-07,Turkmenistan,1,Chinese Taipei,0,TKM,TPE
2001-05-09,Estonia,1,Finland,1,EST,FIN
2001-05-09,Georgia,1,Azerbaijan,0,GEO,AZE
2001-05-10,Trinidad and Tobago,5,Grenada,3,TRI,GRN
2001-05-11,Oman,2,Philippines,0,OMA,PHI
2001-05-11,Syria,9,Laos,0,SYR,LAO
2001-05-11,Yemen,2,United Arab Emirates,1,YEM,UAE
2001-05-13,Lebanon,6,Pakistan,0,LBN,PAK
2001-05-13,Thailand,4,Sri Lanka,2,THA,SRI
2001-05-15,Lebanon,4,Sri Lanka,0,LBN,SRI
2001-05-15,Thailand,3,Pakistan,0,THA,PAK
2001-05-15,Trinidad and Tobago,5,Barbados,0,TRI,BRB
2001-05-16,Cuba,4,Suriname,3,CUB,SUR
2001-05-17,Lebanon,1,Thailand,2,LBN,THA
2001-05-17,Pakistan,3,Sri Lanka,3,PAK,SRI
2001-05-17,Trinidad and Tobago,2,Jamaica,1,TRI,JAM
2001-05-18,Haiti,1,Suriname,1,HAI,SUR
2001-05-18,Syria,3,Oman,3,SYR,OMA
2001-05-18,United Arab Emirates,3,Yemen,2,UAE,YEM
2001-05-19,Barbados,1,Jamaica,2,BRB,JAM
2001-05-19,Laos,2,Philippines,0,LAO,PHI
2001-05-20,Haiti,0,Cuba,0,HAI,CUB
2001-05-20,Lesotho,1,Eswatini,0,LES,SWZ
2001-05-22,Singapore,3,New Zealand,0,SGP,NZL
2001-05-22,Trinidad and Tobago,2,Cuba,0,TRI,CUB
2001-05-23,Costa Rica,4,Belize,0,CRC,BLZ
2001-05-23,El Salvador,3,Nicaragua,0,SLV,NCA
2001-05-23,Honduras,1,Panama,2,HON,PAN
2001-05-25,El Salvador,2,Panama,1,SLV,PAN
2001-05-25,England,4,Mexico,0,ENG,MEX
2001-05-25,Guatemala,3,Belize,3,GUA,BLZ
2001-05-25,Honduras,10,Nicaragua,2,HON,NCA
2001-05-25,Oman,2,Syria,0,OMA,SYR
2001-05-25,Trinidad and Tobago,3,Haiti,0,TRI,HAI
2001-05-26,Pakistan,1,Lebanon,8,PAK,LBN
2001-05-26,Philippines,1,Laos,1,PHI,LAO
2001-05-26,Thailand,3,Sri Lanka,0,THA,SRI
2001-05-27,Costa Rica,1,Guatemala,1,CRC,GUA
2001-05-27,Honduras,1,El Salvador,1,HON,SLV
2001-05-27,Panama,6,Nicaragua,0,PAN,NCA
2001-05-28,Sri Lanka,0,Lebanon,5,SRI,LBN
2001-05-28,Thailand,6,Pakistan,0,THA,PAK
2001-05-29,Germany,2,Slovakia,0,GER,SVK
2001-05-30,El Salvador,0,Guatemala,0,SLV,GUA
2001-05-30,Mexico,0,Australia,2,MEX,AUS
2001-05-30,Panama,1,Costa Rica,2,PAN,CRC
2001-05-30,Sri Lanka,3,Pakistan,1,SRI,PAK
2001-05-30,Thailand,2,Lebanon,2,THA,LBN
2001-05-31,Brazil,2,Cameroon,0,BRA,CMR
2001-05-31,Japan,3,Canada,0,JPN,CAN
2001-06-01,Algeria,3,Angola,2,ALG,ANG
2001-06-01,Australia,1,France,0,AUS,FRA
2001-06-01,El Salvador,1,Panama,1,SLV,PAN
2001-06-01,Guatemala,2,Costa Rica,0,GUA,CRC
2001-06-02,Armenia,0,Belarus,0,ARM,BLR
2001-06-02,Belgium,3,Latvia,1,BEL,LVA
2001-06-02,Canada,0,Brazil,0,CAN,BRA
2001-06-02,Croatia,4,San Marino,0,CRO,SMR
2001-06-02,Denmark,2,Czech Republic,1,DEN,CZE
2001-06-02,Estonia,2,Netherlands,4,EST,NED
2001-06-02,Faroe Islands,0,Switzerland,1,FRO,SUI
2001-06-02,Finland,2,Germany,2,FIN,GER
2001-06-02,Gabon,1,Tunisia,1,GAB,TUN
2001-06-02,Georgia,1,Italy,2,GEO,ITA
2001-06-02,Greece,1,Albania,0,GRE,ALB
2001-06-02,Iceland,3,Malta,0,ISL,MLT
2001-06-02,Republic of Ireland,1,Portugal,1,IRL,POR
2001-06-02,Japan,2,Cameroon,0,JPN,CMR
2001-06-02,Kenya,1,Morocco,1,KEN,MAR
2001-06-02,Liechtenstein,0,Israel,3,LIE,ISR
2001-06-02,North Macedonia,2,Moldova,2,MKD,MDA
2001-06-02,Nigeria,1,Madagascar,0,NGA,MAD
2001-06-02,Northern Ireland,0,Bulgaria,1,NIR,BUL
2001-06-02,Paraguay,1,Chile,0,PAR,CHI
2001-06-02,Peru,1,Ecuador,2,PER,ECU
2001-06-02,Romania,2,Hungary,0,ROU,HUN
2001-06-02,Slovenia,2,Luxembourg,0,SVN,LUX
2001-06-02,Spain,4,Bosnia and Herzegovina,1,ESP,BIH
2001-06-02,Sweden,2,Slovakia,0,SWE,SVK
2001-06-02,Turkey,3,Azerbaijan,0,TUR,AZE
2001-06-02,Uganda,0,Togo,3,UGA,TOG
2001-06-02,Ukraine,0,Norway,0,UKR,NOR
2001-06-02,Wales,1,Poland,2,WAL,POL
2001-06-02,Zambia,0,Namibia,0,ZAM,NAM
2001-06-03,Argentina,3,Colombia,0,ARG,COL
2001-06-03,Bolivia,5,Venezuela,0,BOL,VEN
2001-06-03,Burundi,0,Burkina Faso,0,BDI,BFA
2001-06-03,Congo,0,Mauritius,0,CGO,MRI
2001-06-03,Costa Rica,1,El Salvador,1,CRC,SLV
2001-06-03,France,4,Mexico,0,FRA,MEX
2001-06-03,Gambia,0,Senegal,0,GAM,SEN
2001-06-03,Guatemala,3,Panama,1,GUA,PAN
2001-06-03,Liberia,1,South Africa,1,LBR,RSA
2001-06-03,Zimbabwe,1,Ghana,2,ZIM,GHA
2001-06-04,Cameroon,2,Canada,0,CMR,CAN
2001-06-04,Japan,0,Brazil,0,JPN,BRA
2001-06-04,Solomon Islands,9,Cook Islands,1,SOL,COK
2001-06-04,Vanuatu,1,Tahiti,6,VAN,TAH
2001-06-06,Albania,0,Germany,2,ALB,GER
2001-06-06,Armenia,1,Poland,1,ARM,POL
2001-06-06,Azerbaijan,2,Slovakia,0,AZE,SVK
2001-06-06,Cook Islands,1,Vanuatu,8,COK,VAN
2001-06-06,Czech Republic,3,Northern Ireland,1,CZE,NIR
2001-06-06,Denmark,2,Malta,1,DEN,MLT
2001-06-06,Estonia,0,Republic of Ireland,2,EST,IRL
2001-06-06,Greece,0,England,2,GRE,ENG
2001-06-06,Hungary,4,Georgia,1,HUN,GEO
2001-06-06,Iceland,1,Bulgaria,1,ISL,BUL
2001-06-06,Israel,1,Spain,1,ISR,ESP
